species,longitude,latitude,aet,cwd,ppt,pptdjf,tmn,tmx,tmxjja,fvegrec,mam,brd,rep
Ixodes pacificus,-96663.90849,433144.9864,228.2929993,636.3300171,360.4930115,37.93600082,0.436699986,15.82330036,27.31509972,3,56,162,13
Ixodes pacificus,-128713.9451,433081.8344,-9999,-9999,271.7130127,28.00959969,-0.180000007,16.62999916,27.50919914,9,58,162,13
Ixodes pacificus,-216178.3595,432661.7714,324.3099976,621.8900146,615.4699707,99.52380371,4.27670002,17.36000061,28.27370071,7,63,137,17
Ixodes pacificus,-213597.7063,432340.9299,267.4129944,724.9329834,503.5570068,77.49659729,3.603300095,18.88330078,30.1427002,6,63,135,17
Ixodes pacificus,-103528.2937,432605.9553,220.3470001,641.927002,345.553009,38.40430069,0.699999988,15.77330017,26.93860054,3,56,161,13
Ixodes pacificus,-130409.2593,432599.1082,204.6470032,654.822998,293.2269897,29.8302002,0.529999971,16.12999916,27.11079979,3,62,146,15
Ixodes pacificus,-183332.7181,432268.2455,301.3630066,492.6000061,711.8170166,106.2399979,1.639999986,13.14669991,23.97069931,1,67,149,16
Ixodes pacificus,-239275.8399,432652.7076,288.1099854,677.0029907,737.5100098,123.6429977,4.586699963,18.42670059,29.44039917,7,64,145,17
Ixodes pacificus,-211825.0684,432357.757,281.4100037,697.0930176,428.5830078,63.40930176,3.359999895,19.77669907,30.94339943,6,62,134,18
Ixodes pacificus,-5672.50901,432318.9639,240.2100067,569.3330078,507,68.48770142,0.606700003,14.2833004,25.40460014,3,59,139,13
Ixodes pacificus,-261180.1671,432652.3043,423.4599915,592.7930298,1060.780029,180.7089996,4.460000038,19.18670082,30.1196003,7,63,142,17
Ixodes pacificus,-298026.6914,432692.1355,436.9769897,408.8930054,2343.129883,374.0899963,4.316699982,16.55330086,26.22120094,7,63,130,16
Ixodes pacificus,-118579.878,432736.2762,242.5630035,619.8469849,280.3299866,31.73900032,-0.146699995,16.5,27.44440079,11,57,160,13
Ixodes pacificus,-140784.7315,432001.0809,-9999,-9999,280.2229919,31.17930031,-0.166700006,16.17000008,27.01790047,10,57,164,13
Ixodes pacificus,-294121.8947,432182.9492,404.7170105,507.1530151,1904,318.868988,4.24669981,18.23999977,28.41839981,7,63,133,16
Ixodes pacificus,-269687.7851,431917.2318,428.9670105,539.8070068,1308.130005,230.4689941,4.083300114,20.20669937,31.09840012,7,64,139,17
Ixodes pacificus,-86683.86634,431890.4796,209.4230042,667.9099731,369.2229919,36.69189835,0.566699982,15.84669971,27.79070091,3,56,172,13
Ixodes pacificus,-42810.8189,431749.8945,-9999,-9999,412.8429871,54.9856987,0.633300006,14.97329998,26.17889977,3,56,169,12
Ixodes pacificus,-196693.578,431544.753,314.1600037,621.6669922,591.1870117,83.96219635,3.143300056,17.97669983,29.10099983,2,61,156,17
Ixodes pacificus,-244494.3316,431745.7727,411.2999878,559.7769775,865.9530029,144.2940063,4.816699982,15.89669991,25.81410027,7,64,144,17
Ixodes pacificus,-190238.6642,431435.2945,359.6430054,448.4670105,726.3599854,91.373703,2.410000086,13.69330025,24.2772007,7,67,146,16
Ixodes pacificus,-97216.53292,431426.5572,-9999,-9999,353.2929993,37.15679932,0.386700004,15.86670017,27.38389969,9,56,163,13
Ixodes pacificus,-235668.5473,431776.8353,283.1170044,730.5670166,673.5869751,111.0199966,4.183300018,19.24329948,30.43040085,8,64,143,17
Ixodes pacificus,-258037.386,430817.8192,427.1570129,551.1099854,936.78302,155.1199951,4.933300018,18.52669907,28.81839943,7,63,144,17
Ixodes pacificus,-221023.0555,431155.5893,292.25,645.7069702,679.0599976,109.5419998,4.636700153,16.08670044,26.57640076,8,63,140,17
Ixodes pacificus,-87261.96111,430944.3763,239.1629944,636.289978,368.6499939,36.76660156,0.566699982,15.81669998,27.77009964,3,56,171,13
Ixodes pacificus,-343834.0664,430971.4076,585.4699707,388.8370056,1964.130005,309.3269958,7.016699791,17.40999985,22.04980087,7,60,158,16
Ixodes pacificus,-9531.027077,431262.6857,267.0769958,614.3200073,491.3930054,66.62380219,1.303300023,15.51669979,26.89480019,3,57,151,14
Ixodes pacificus,-305610.027,430439.5693,520.3729858,270.5230103,2959.429932,452.4360046,4.206699848,14.47669983,23.58760071,1,64,127,16
Ixodes pacificus,-232483.0674,430488.7255,270.7200012,653.3729858,666.2199707,107.8410034,3.873300076,19.55999947,30.88999939,7,66,144,17
Ixodes pacificus,-347562.7293,430803.0036,-9999,-9999,1755.540039,276.3179932,7.716700077,15.60999966,18.06419945,9,61,177,16
Ixodes pacificus,-116417.3907,430388.5877,241.9129944,614.6900024,281.7969971,31.82290077,-0.166700006,16.4633007,27.40439987,11,57,160,13
Ixodes pacificus,-333373.0511,430608.383,604.2470093,318.7000122,2527.080078,413.5100098,6.71999979,17.15999985,23.81979942,7,64,139,17
Ixodes pacificus,-10166.97535,430814.1842,270.7229919,630.3800049,482.4769897,65.67700195,1.373299956,15.84329987,27.27700043,3,59,152,14
Ixodes pacificus,-199164.6206,430488.756,288.6499939,620.6500244,585.6669922,83.65019989,3.596699953,17.47669983,28.4993,7,60,160,17
Ixodes pacificus,-201514.9682,430557.3235,285.3399963,683.2030029,448.5599976,63.77840042,3.52670002,18.93670082,30.20879936,2,60,157,17
Ixodes pacificus,-124218.4892,429909.9755,234.7030029,627.289978,271.8630066,29.27840042,-0.196700007,16.55999947,27.47809982,11,57,160,13
Ixodes pacificus,-165175.2539,430207.6225,173.8699951,679.8300171,314.553009,40.28369904,-0.363299996,16.20999908,26.84420013,3,61,167,16
Ixodes pacificus,-151857.919,429935.6721,185.1369934,653.6469727,395.6170044,51.22069931,1.016700029,15.55669975,26.5053997,7,61,146,14
Ixodes pacificus,-158436.1143,430059.7899,173.0630035,659.072998,323.5329895,41.81689835,-0.519999981,16.13330078,26.83919907,11,61,156,16
Ixodes pacificus,-60480.45675,430033.4363,221.8470001,608.1199951,500.7030029,65.30729675,0.540000021,14.48670006,25.54319954,1,58,185,12
Ixodes pacificus,-88148.12708,430273.5251,236.6629944,637.3270264,363.322998,36.12360001,0.533299983,15.88000011,27.7996006,3,56,168,13
Ixodes pacificus,-99163.67441,429951.3858,-9999,-9999,347.8729858,37.51160049,0.363299996,15.86330032,27.26210022,9,56,163,13
Ixodes pacificus,-50134.38674,429731.0757,249.8329926,583.5499878,477.3699951,62.0632019,0.643299997,14.5333004,25.56780052,1,58,184,12
Ixodes pacificus,-283270.2882,429556.4917,406.7969971,582.4069824,1431.689941,256.8399963,3.993299961,19.8567009,30.68320084,6,65,139,18
Ixodes pacificus,-215543.3613,429619.7877,316.7200012,683.6469727,528.8170166,83.08789825,4.079999924,18.59329987,29.78969955,8,62,136,17
Ixodes pacificus,-25130.40391,429735.4824,243.0570068,586.8930054,502.9670105,57.39110184,0.71329999,14.84669971,26.11630058,2,65,147,11
Ixodes pacificus,-88993.83402,429655.0127,236.0299988,636.6400146,362.3200073,36.09500122,0.5,15.89330006,27.80780029,3,56,168,13
Ixodes pacificus,-251046.5603,429490.1332,358.6199951,663.3430176,625.5529785,100.9520035,4.019999981,19.72999954,30.93639946,7,64,145,17
Ixodes pacificus,-126946.3342,429204.6532,-9999,-9999,268.2170105,27.78890038,-0.196700007,16.59000015,27.47730064,11,58,161,13
Ixodes pacificus,-12794.72029,429207.3005,350.3169861,553.7399902,476.9299927,65.49810028,1.379999995,15.96000004,27.40320015,3,59,157,14
Ixodes pacificus,-30371.15653,429139.9525,289.2200012,597.177002,436.9200134,52.87609863,0.966700017,15.96329975,27.34140015,9,54,167,12
Ixodes pacificus,-75973.99245,429246.9873,271.8070068,567.1430054,439.8429871,52.9129982,0.546700001,15.07330036,26.40880013,3,56,175,12
Ixodes pacificus,-92107.70965,429260.8082,-9999,-9999,357.6430054,35.95740128,0.50999999,15.91329956,27.74410057,9,56,168,13
Ixodes pacificus,-37913.74433,429209.1513,-9999,-9999,386.0299988,49.83169937,0.466699988,15.70330048,27.02269936,9,54,162,12
Ixodes pacificus,-21095.1436,429199.74,248.2030029,416.8169861,831.9429932,105.4069977,-1.080000043,10.56669998,21.15390015,7,65,147,10
Ixodes pacificus,-233876.6308,428464.7297,370.0700073,615.6270142,687.9899902,112.0820007,4.536699772,18.69330025,29.86809921,8,64,144,17
Ixodes pacificus,-120002.3863,428746.4701,236.6029968,623.1970215,276.0899963,30.65990067,-0.196700007,16.5333004,27.45610046,11,57,160,13
Ixodes pacificus,-49573.13501,428896.2775,217.246994,617.4000244,467.696991,60.55780029,0.683300018,14.55669975,25.61090088,3,58,184,12
Ixodes pacificus,-324794.4056,428710.6918,548.9099731,339.5069885,2896.429932,469.3859863,6.043300152,16.02000046,24.54859924,7,64,132,17
Ixodes pacificus,-257679.6765,428421.7108,398.1870117,561.9630127,879.460022,144.6150055,5.093299866,18.04669952,28.20820045,7,63,144,17
Ixodes pacificus,-73193.40868,428760.3633,234.4029999,599.96698,459.6329956,57.86560059,0.469999999,14.91329956,26.12940025,1,57,178,12
Ixodes pacificus,-347235.7757,428884.5569,505.946991,439.6629944,1743.23999,275.2720032,7.713300228,15.67669964,18.27319908,7,61,176,16
Ixodes pacificus,-21669.1597,428791.9939,335.1700134,362.3970032,774.4530029,96.50309753,-0.72329998,11.2833004,21.97660065,7,66,146,10
Ixodes pacificus,-325745.7714,428468.685,467.1700134,398.5270081,2790.47998,455.1629944,6.136700153,16.85330009,25.28639984,7,63,133,17
Ixodes pacificus,-218080.9287,427982.398,301.3699951,693.4829712,551.7069702,87.61219788,4,18.65329933,29.93460083,2,62,136,17
Ixodes pacificus,-104682.9555,428017.3292,189.7200012,671.7030029,364.2869873,40.83300018,1.090000033,15.66329956,26.8083992,3,56,159,13
Ixodes pacificus,-253334.0659,428393.5842,368.7999878,617.5430298,699.3099976,112.6009979,4.46999979,18.8932991,30.04059982,7,64,144,17
Ixodes pacificus,-164597.7493,428032.1438,173.0829926,673.9429932,315.7470093,40.18790054,-0.400000006,16.26000023,26.8409996,2,61,169,16
Ixodes pacificus,-211874.4501,427476.651,244.2700043,727.9030151,542.7730103,85.17680359,3.906699896,18.56329918,29.88369942,8,62,139,17
Ixodes pacificus,-249038.894,427800.4905,354.1099854,661.289978,620.0499878,100.4290009,3.976700068,20.00329971,31.30739975,6,64,143,17
Ixodes pacificus,-118341.7484,427782.6167,238.8099976,620.6829834,276.480011,30.82500076,-0.209999993,16.49329948,27.41710091,11,57,162,13
Ixodes pacificus,-202117.9701,427778.9842,292.053009,693.4370117,453.0969849,64.19680023,3.369999886,18.74329948,29.99230003,2,60,157,17
Ixodes pacificus,-135246.6306,427684.7813,226.272995,634.6400146,315.8630066,34.64559937,0.270000011,16.13669968,27.08889961,3,62,147,15
Ixodes pacificus,-247009.271,427894.5918,361.0329895,653.4470215,623.9730225,101.5149994,3.966700077,19.88669968,31.20630074,7,64,143,17
Ixodes pacificus,-74540.15119,427558.1559,239.2929993,604.7399902,453.2770081,56.30810165,0.519999981,15.02330017,26.3090992,1,56,176,12
Ixodes pacificus,-104112.6304,427656.8858,239.3329926,607.3770142,378.0629883,42.89799881,1.086699963,15.49330044,26.65279961,3,56,161,13
Ixodes pacificus,-192038.423,427335.8762,406.4700012,511.427002,653.6799927,85.96700287,3.75999999,15.52330017,26.17480087,7,64,159,17
Ixodes pacificus,-194382.9324,427173.0668,320.5899963,612.75,669.1300049,89.23519897,4.059999943,15.63000011,26.31480026,2,63,159,17
Ixodes pacificus,-189523.0012,427371.7519,322.3569946,464.9599915,722.8530273,86.71479797,1.976699948,13.06669998,23.34469986,7,67,147,16
Ixodes pacificus,-349840.3895,427386.7348,504.5769958,437.3869934,1728.130005,274.0780029,7.699999809,15.61670017,18.12170029,9,61,178,16
Ixodes pacificus,-184240.2911,427038.3029,294.4769897,450.8599854,697.4169922,89.11509705,1.159999967,12.64999962,23.16279984,7,67,146,16
Ixodes pacificus,-136980.6365,426578.0802,167.7799988,706.1870117,338.7829895,39.5802002,1.336699963,15.93000031,26.87579918,3,60,149,15
Ixodes pacificus,-352780.0467,426621.8696,472.5,454.4330139,1618.170044,255.5359955,7.630000114,15.03670025,17.35160065,6,61,177,16
Ixodes pacificus,-274465.2518,426875.1697,377.8269958,509.0029907,1435.660034,254.8159943,3.933300018,20.12330055,30.76160049,7,64,141,18
Ixodes pacificus,-46422.19367,426605.0853,201.5870056,646.8369751,431.8429871,57.26279831,0.910000026,14.71000004,25.78210068,3,58,177,12
Ixodes pacificus,-351049.9852,426769.9653,473.822998,455.6730042,1626.780029,257.5799866,7.613299847,15.14669991,17.53560066,6,61,178,16
Ixodes pacificus,-351367.788,426794.3868,473.2130127,456.553009,1620.319946,256.4190063,7.626699924,15.14330006,17.55620003,5,61,178,16
Ixodes pacificus,-35858.27701,426545.9934,-9999,-9999,407.3099976,51.27270126,0.623300016,15.78999996,27.18470001,9,54,163,12
Ixodes pacificus,-215612.7014,426784.7252,287.2430115,698.822998,498.6029968,77.42289734,3.513299942,19.54669952,30.98399925,8,61,139,17
Ixodes pacificus,-227878.9416,426165.6389,343.6000061,494.3299866,804.0029907,128.4889984,4.926700115,16.07329941,26.64719963,8,64,143,17
Ixodes pacificus,-97431.32743,426238.7742,-9999,-9999,350.6369934,37.11169815,0.439999998,15.88329983,27.42410088,9,56,164,13
Ixodes pacificus,-291518.3769,426024.4698,371.677002,463.7900085,2399.360107,394.0289917,4.313300133,14.61670017,24.93919945,5,63,132,16
Ixodes pacificus,-120895.5859,426318.9216,-9999,-9999,274.6700134,30.17609978,-0.223299995,16.53000069,27.44540024,9,57,164,13
Ixodes pacificus,-199798.7289,426211.4009,392.1170044,599.4829712,469.5830078,66.78359985,3.443300009,18.82999992,30.03610039,2,60,156,17
Ixodes pacificus,-8704.660521,426154.0873,377.8330078,538.1970215,442.5929871,61.11859894,1.466699958,16.4666996,28.00909996,10,57,147,14
Ixodes pacificus,-106269.37,426461.3979,224.677002,643.1829834,341.0230103,38.71580124,0.736699998,15.88329983,27.03219986,3,56,159,13
Ixodes pacificus,-227366.7718,426118.2584,313.9869995,563.6669922,778.7930298,124.362999,4.960000038,16.26670074,26.90970039,7,64,144,17
Ixodes pacificus,-131808.4421,426064.9982,218.75,651.3200073,313.1270142,34.56980133,0.583299994,16.10000038,27.09280014,3,61,148,15
Ixodes pacificus,-265656.0821,425947.3974,349.7170105,567.0629883,1155.439941,198.4019928,4.656700134,19.01000023,29.60840034,7,63,144,17
Ixodes pacificus,-113830.791,425700.2804,245.6569977,611.6729736,284.1870117,32.07870102,-0.239999995,16.45330048,27.40029907,11,57,161,13
Ixodes pacificus,-139847.1748,425675.3387,220.1569977,635.71698,334.230011,40.05860138,0.560000002,16.04000092,26.90859985,3,59,151,15
Ixodes pacificus,-90398.24804,425566.3025,229.4900055,638.3369751,359.0369873,36.96099854,0.366699994,15.93000031,27.72019958,2,56,170,13
Ixodes pacificus,-307307.0342,425593.0384,546.3400269,243.7070007,3442.540039,520.9219971,3.980000019,14.93999958,24.09339905,7,64,127,16
Ixodes pacificus,-345524.9244,426015.964,510.5100098,440.2099915,1841.73999,290.6789856,7.550000191,16.20000076,19.49290085,2,61,177,16
Ixodes pacificus,-164121.6964,426016.9688,196.772995,649.5170288,316.6900024,40.23939896,-0.346700013,16.25329971,26.84930038,11,59,160,14
Ixodes pacificus,-6641.322183,426013.8429,200.8300018,693.5969849,454.7669983,62.12080002,1.366700053,16.07329941,27.54870033,3,58,146,14
Ixodes pacificus,-102834.8473,425908.1909,223.7400055,581.6099854,422.2200012,49.72969818,1.056699991,14.48999977,25.68779945,3,56,162,13
Ixodes pacificus,-289257.8708,425934.6912,445.5599976,452.3500061,2358.149902,393.4450073,4.703299999,15.39999962,25.84830093,1,64,135,16
Ixodes pacificus,-286788.1659,425575.2399,433.3869934,552.460022,1637.939941,289.7520142,5.023300171,19.42000008,29.80109978,7,64,140,16
Ixodes pacificus,-12521.94564,425669.9127,381.8800049,535.9470215,456.0899963,63.03900146,1.440000057,16.3932991,27.90679932,11,59,152,14
Ixodes pacificus,-208773.3832,425857.0189,309.9169922,690.9169922,486.25,74.06860352,3.74000001,18.90999985,30.29080009,2,62,138,17
Ixodes pacificus,-290634.1292,425476.9248,400.269989,471.480011,2397.169922,395.9159851,4.603300095,15.26329994,25.71089935,1,64,133,16
Ixodes pacificus,-32103.63253,425336.103,-9999,-9999,447.6530151,53.97290039,0.906700015,15.99330044,27.43009949,9,54,164,12
Ixodes pacificus,-119415.7068,425432.2847,-9999,-9999,274.7200012,30.26239967,-0.230000004,16.52330017,27.44809914,9,57,164,13
Ixodes pacificus,-168108.1821,425387.0065,255.0330048,582.5300293,308.5499878,39.16429901,-0.699999988,16.34329987,26.86919975,2,63,171,16
Ixodes pacificus,-167857.7499,425059.3431,254.9129944,582.8670044,308.5169983,39.10720062,-0.699999988,16.3567009,26.88290024,11,63,169,16
Ixodes pacificus,-276462.4171,425067.0179,583.5830078,412.4299927,1324.72998,232.0299988,4.260000229,20.7833004,31.74629974,7,65,142,18
Ixodes pacificus,-95793.39433,425382.488,-9999,-9999,352.822998,36.89659882,0.433299989,15.89000034,27.54899979,9,56,166,13
Ixodes pacificus,-218148.1974,425420.7369,236.1170044,663.0770264,532.0900269,82.92900085,4.630000114,16.58329964,27.43470001,2,61,140,17
Ixodes pacificus,-199848.5176,424691.885,284.8529968,692.6669922,437.3200073,61.74539948,3.28670001,19.0333004,30.27400017,2,60,156,17
Ixodes pacificus,-340696.8396,424742.1734,530.4229736,409.3129883,2335.179932,372.8630066,6.103300095,18.02330017,24.86770058,7,60,158,16
Ixodes pacificus,-99670.60427,424696.0998,-9999,-9999,353.2630005,38.83100128,0.453299999,15.91670036,27.29770088,3,56,161,13
Ixodes pacificus,-197203.1188,424795.9478,316.6270142,664.7670288,519.9370117,73.50990295,3.493299961,18.52330017,29.65060043,2,62,154,17
Ixodes pacificus,-151143.4644,424970.4154,208.0800018,676.177002,400.8999939,51.97600174,2.186700106,15.44999981,26.43280029,3,62,152,14
Ixodes pacificus,-98614.24457,424631.8757,-9999,-9999,351.572998,38.18899918,0.453299999,15.92669964,27.36660004,9,56,165,13
Ixodes pacificus,-77998.31081,424790.3401,211.9400024,643.0700073,421.2799988,48.94329834,0.556699991,15.30000019,26.83099937,7,56,172,13
Ixodes pacificus,-245238.5425,424250.2245,353.1929932,565.9030151,703,111.7809982,4.946700096,18.4633007,29.37109947,7,64,143,17
Ixodes pacificus,-43515.46024,424333.2232,194.2599945,664.6469727,424.0299988,56.66040039,0.783299983,15.11999989,26.3567009,7,57,172,13
Ixodes pacificus,-124785.6588,424409.673,235.4669952,624.6430054,273.0429993,29.56489944,-0.2333,16.56329918,27.45000076,2,57,167,13
Ixodes pacificus,-3148.190003,424388.7358,248.3670044,603.0570068,426.5469971,56.99879837,1.029999971,15.02670002,26.3628006,3,59,140,13
Ixodes pacificus,-106404.9328,424447.6818,220.3170013,638.6970215,331.7099915,37.66910172,0.540000021,16.01329994,27.08699989,2,56,161,13
Ixodes pacificus,-305869.4137,424179.7767,492.9030151,317.1130066,3537.719971,533.8770142,3.78670001,14.48999977,23.76930046,8,63,128,16
Ixodes pacificus,-9903.378929,424384.9933,369.9700012,549.2329712,430.427002,59.82239914,1.470000029,16.54000092,28.05680084,11,57,147,14
Ixodes pacificus,-221551.556,423654.4859,286.6170044,611.9299927,638.7700195,101.5329971,4.956699848,15.98999977,26.59090042,2,62,141,17
Ixodes pacificus,-351492.2471,423792.0981,475.5700073,454.0499878,1637.619995,259.2120056,7.71999979,15.21329975,17.57830048,7,61,177,16
Ixodes pacificus,-90436.08042,424036.9497,229.5429993,636.5430298,361.7369995,37.542099,0.356700003,15.91670036,27.69379997,2,56,173,13
Ixodes pacificus,-120202.7593,423685.23,143.2400055,718.9470215,276.9599915,30.48940086,-0.206699997,16.51329994,27.43600082,3,60,152,14
